frame_number,class_id,confidence,x1,y1,x2,y2
63,2,0.8998472094535828,690.506591796875,236.9361572265625,724.08935546875,310.29290771484375
63,2,0.8970584273338318,565.5321044921875,394.6402587890625,625.4862060546875,467.409912109375
63,2,0.8956670761108398,860.8255615234375,114.09390258789062,878.7750244140625,162.57315063476562
63,2,0.895112931728363,1104.45654296875,166.23379516601562,1146.92041015625,215.53427124023438
63,2,0.894011378288269,477.3792724609375,179.143798828125,501.248291015625,242.70675659179688
63,2,0.8893435001373291,119.6611099243164,283.7192077636719,145.51931762695312,369.2838439941406
63,2,0.8875597715377808,547.612548828125,178.90408325195312,570.109130859375,248.81613159179688
63,3,0.8860464692115784,839.708251953125,248.5352783203125,867.67041015625,324.9051513671875
63,2,0.872524082660675,701.40185546875,120.37619018554688,722.171875,175.2586669921875
63,2,0.8704783320426941,618.5462036132812,378.761962890625,665.5872192382812,451.895263671875
63,3,0.40329208970069885,693.947998046875,71.7520751953125,710.8804931640625,113.12971496582031
64,2,0.9265781044960022,963.57763671875,383.97509765625,1013.208251953125,475.591552734375
64,2,0.9141238331794739,559.649658203125,392.4573059082031,617.480712890625,467.7880554199219
64,2,0.9121568202972412,336.7750244140625,454.76751708984375,397.47515869140625,556.5368041992188
64,2,0.9108211398124695,1067.070556640625,311.2081604003906,1109.2353515625,398.3305358886719
64,2,0.9041946530342102,332.22003173828125,401.21868896484375,372.75823974609375,498.67950439453125
64,2,0.902553379535675,881.8878784179688,223.676025390625,910.8529663085938,289.12353515625
64,2,0.8967196345329285,683.120849609375,237.48565673828125,715.5672607421875,311.29681396484375
64,2,0.8948434591293335,1100.092041015625,166.77337646484375,1147.034912109375,216.04193115234375
64,2,0.8921017646789551,537.2802124023438,179.89630126953125,562.6176147460938,249.07986450195312
64,2,0.8892946839332581,471.0679931640625,179.7034912109375,492.8106689453125,242.505859375
64,3,0.8891715407371521,836.627197265625,249.1390380859375,862.239990234375,325.2237548828125
64,2,0.8731859922409058,112.3380126953125,283.5598449707031,136.70706176757812,370.7869567871094
64,2,0.8730424046516418,692.0941162109375,121.5732421875,715.5792236328125,175.47833251953125
64,2,0.8371295928955078,612.3767700195312,378.2799072265625,663.3203735351562,449.484130859375
64,2,0.8154965043067932,855.6023559570312,115.61880493164062,873.2086791992188,163.89443969726562
64,3,0.7880086302757263,687.7572021484375,72.01229858398438,706.5867919921875,114.06120300292969
65,2,0.9306901097297668,335.3636474609375,454.56390380859375,394.17291259765625,556.7763061523438
65,2,0.9254953265190125,1054.116455078125,314.03704833984375,1101.063720703125,401.277099609375
65,2,0.9187433123588562,963.23388671875,383.76416015625,1010.737060546875,474.7777099609375
65,2,0.9151996374130249,873.1358642578125,224.96994018554688,903.2835693359375,290.3501892089844
65,3,0.911261260509491,832.4210205078125,249.7620849609375,857.2735595703125,325.1923828125
65,2,0.9088988304138184,322.98681640625,399.415771484375,364.5341796875,501.3931884765625
65,2,0.9014397263526917,675.528076171875,238.936279296875,707.676513671875,313.6407470703125
65,2,0.8950520753860474,849.619873046875,117.14517211914062,867.24169921875,165.14694213867188
65,2,0.8949617743492126,104.43833923339844,285.8135986328125,129.7500762939453,371.2391357421875
65,2,0.8841182589530945,529.3580322265625,180.31289672851562,555.0743408203125,251.88241577148438
65,2,0.8832055926322937,1105.2138671875,168.712890625,1145.56201171875,216.10955810546875
65,2,0.8823056817054749,617.17578125,376.73492431640625,664.287109375,446.25225830078125
65,2,0.8820005059242249,683.92578125,122.3804931640625,708.6695556640625,176.02288818359375
65,2,0.8815016150474548,580.70556640625,390.6288757324219,616.69140625,459.0274353027344
65,2,0.8758590221405029,464.16326904296875,180.42263793945312,484.83624267578125,243.91378784179688
65,3,0.8414053916931152,680.393798828125,73.63804626464844,699.001708984375,115.71357727050781
65,0,0.6001421213150024,678.6907958984375,431.7305908203125,692.2135009765625,446.1424560546875
66,2,0.9335140585899353,333.02154541015625,452.714111328125,389.42620849609375,555.2530517578125
66,2,0.9288763403892517,964.932373046875,383.20526123046875,1008.8428955078125,475.93695068359375
66,2,0.9212501049041748,1045.949951171875,317.31536865234375,1093.105224609375,403.0784912109375
66,2,0.91440349817276,865.8836669921875,225.33956909179688,895.9373779296875,290.7442932128906
66,2,0.9062617421150208,311.6252746582031,400.052001953125,355.7233581542969,500.79443359375
66,2,0.905846893787384,667.7401123046875,239.93585205078125,698.5025634765625,315.61944580078125
66,2,0.9025609493255615,619.2925415039062,375.8638916015625,665.1895141601562,448.594970703125
66,2,0.8965429663658142,1105.2119140625,169.142822265625,1141.236328125,216.93914794921875
66,2,0.8949048519134521,569.680419921875,389.4397277832031,617.34521484375,460.8919982910156
66,2,0.8930465579032898,520.5706787109375,181.49844360351562,546.9964599609375,251.80978393554688
66,2,0.886468768119812,455.130615234375,181.11764526367188,475.916748046875,244.64892578125
66,2,0.8853651285171509,842.693603515625,119.20686340332031,860.6190185546875,165.9874725341797
66,2,0.8818864822387695,676.8320922851562,122.4141845703125,702.1516723632812,177.21221923828125
66,3,0.8750082850456238,827.3228759765625,250.00210571289062,851.7286376953125,326.5623474121094
66,2,0.8699054718017578,96.81646728515625,285.593017578125,121.83883666992188,371.98541259765625
66,2,0.7669358849525452,551.66259765625,389.5013427734375,616.641845703125,464.9976806640625
66,3,0.7384284138679504,673.4337158203125,73.63761901855469,691.8194580078125,115.22895812988281
66,0,0.5363537073135376,682.1826171875,431.1187744140625,696.8377685546875,445.6953125
66,2,0.4651571214199066,826.39501953125,251.26858520507812,851.586669921875,326.1738586425781
67,2,0.9328166842460632,332.64959716796875,451.8176574707031,385.35589599609375,555.791259765625
67,2,0.9322770833969116,553.0032958984375,388.4407958984375,617.142822265625,460.8438720703125
67,2,0.9261144995689392,1039.103515625,319.955078125,1086.8564453125,404.89013671875
67,2,0.9247530698776245,960.769287109375,383.322265625,1007.9393310546875,474.708984375
67,2,0.9096704721450806,302.00714111328125,397.2664794921875,346.9259033203125,500.05218505859375
67,2,0.9096590280532837,858.1722412109375,228.10499572753906,888.3394775390625,291.6859130859375
67,2,0.9088926911354065,1100.6478271484375,169.7721710205078,1136.6876220703125,216.3649444580078
67,2,0.9030340313911438,660.8740234375,242.36920166015625,689.982666015625,315.54217529296875
67,3,0.9005380272865295,822.167724609375,250.693359375,844.6455078125,326.5496826171875
67,2,0.8956463932991028,670.1290283203125,123.35292053222656,695.1458740234375,178.01954650878906
67,2,0.8902210593223572,89.15025329589844,286.14532470703125,114.08094787597656,372.78936767578125
67,2,0.8874670267105103,835.6310424804688,120.81735229492188,853.4811401367188,165.86306762695312
67,2,0.8858981132507324,511.547119140625,183.49362182617188,538.60546875,252.07211303710938
67,2,0.8830734491348267,447.44830322265625,181.40460205078125,467.85797119140625,245.1046142578125
67,2,0.8794988989830017,623.4440307617188,374.78265380859375,665.8917846679688,449.2120361328125
67,3,0.4972286820411682,666.4024047851562,76.0462646484375,683.8384399414062,116.44125366210938
67,0,0.4734008312225342,686.202392578125,431.26727294921875,699.439453125,443.32940673828125
68,2,0.9401288628578186,555.713623046875,388.6885986328125,620.396484375,461.0386962890625
68,2,0.9292988777160645,332.5550537109375,452.1148681640625,381.49462890625,556.3118896484375
68,2,0.9236088395118713,1029.9796142578125,321.988037109375,1081.6107177734375,406.7225341796875
68,2,0.9217159748077393,963.27587890625,383.64080810546875,1006.1861572265625,474.67120361328125
68,2,0.9088612198829651,292.74163818359375,398.581298828125,337.99237060546875,494.1619873046875
68,2,0.9054614901542664,851.222900390625,228.74502563476562,880.774658203125,292.7369689941406
68,2,0.9029513597488403,653.2171020507812,244.51681518554688,680.9725952148438,316.3184509277344
68,2,0.8973393440246582,503.98016357421875,183.85028076171875,530.4024047851562,253.5152587890625
68,2,0.8963332176208496,1095.371826171875,170.41717529296875,1132.656005859375,219.6138916015625
68,2,0.8922732472419739,828.7039794921875,122.13270568847656,847.7252197265625,166.05393981933594
68,2,0.8914848566055298,626.8035888671875,373.7132263183594,665.7469482421875,450.6065368652344
68,3,0.888668417930603,815.8414306640625,251.1134033203125,840.1488037109375,327.581298828125
68,2,0.8775402307510376,663.5550537109375,125.11318969726562,688.1556396484375,178.83956909179688
68,2,0.8753381371498108,438.048583984375,182.171630859375,458.7205810546875,246.2974853515625
68,2,0.8709747791290283,79.93635559082031,286.1666259765625,106.65934753417969,373.4095458984375
68,3,0.7568773627281189,658.4007568359375,74.35784912109375,676.0736083984375,116.90821838378906
68,0,0.2816253900527954,688.9866333007812,428.41851806640625,701.6351928710938,441.6712646484375
69,2,0.934298574924469,1022.4884033203125,323.7994689941406,1077.7894287109375,409.4134826660156
69,2,0.9217972755432129,334.19659423828125,452.2112121582031,376.68585205078125,556.834228515625
69,2,0.9213299751281738,283.2667236328125,398.95361328125,329.8016357421875,492.40570068359375
69,2,0.918037474155426,962.4111328125,383.94342041015625,1003.6259765625,476.61468505859375
69,2,0.9114300608634949,622.0377197265625,369.52142333984375,667.6776123046875,452.437744140625
69,2,0.903510570526123,843.4224853515625,231.1826629638672,873.1612548828125,293.78399658203125
69,2,0.8986606597900391,656.0350341796875,124.97706604003906,681.0845947265625,179.84864807128906
69,2,0.8962796926498413,644.789794921875,246.13604736328125,672.53173828125,317.47003173828125
69,2,0.8958901166915894,70.29855346679688,287.7879638671875,97.27236938476562,373.8861083984375
69,2,0.8948721885681152,494.90869140625,184.619140625,521.4583740234375,254.2103271484375
69,3,0.8941928148269653,807.453125,253.1568603515625,836.393798828125,328.2962646484375
69,2,0.8927726745605469,560.900390625,386.82470703125,625.302734375,452.93267822265625
69,2,0.8883125185966492,428.6194152832031,181.99649047851562,449.4194030761719,246.29666137695312
69,2,0.8810646533966064,821.7789306640625,121.84283447265625,842.2215576171875,166.85223388671875
69,2,0.8712888360023499,1091.499267578125,170.39404296875,1129.185791015625,220.57028198242188
69,3,0.7262765765190125,650.954345703125,77.07461547851562,668.658935546875,116.50326538085938
69,0,0.44315043091773987,691.1943359375,427.0626220703125,703.7747802734375,440.3472900390625
70,2,0.9286618232727051,945.5966796875,383.56878662109375,1000.881103515625,475.51995849609375
70,2,0.9273470640182495,1015.5687866210938,324.65533447265625,1078.21044921875,409.69793701171875
70,2,0.91968834400177,624.75146484375,366.3341064453125,667.728515625,444.43963623046875
70,2,0.9176918864250183,273.745361328125,397.86767578125,319.970947265625,494.46075439453125
70,2,0.9135897755622864,328.98187255859375,454.6466979980469,369.45709228515625,559.119873046875
70,2,0.8989853858947754,636.810546875,246.77679443359375,662.7840576171875,318.21002197265625
70,2,0.8982557058334351,60.25611114501953,288.4015808105469,88.47132110595703,374.7473449707031
70,2,0.8957173824310303,486.21685791015625,184.87521362304688,512.1032104492188,255.09371948242188
70,2,0.8952768445014954,834.6156005859375,231.39578247070312,865.8011474609375,295.7212829589844
70,2,0.89469313621521,814.6884765625,122.65066528320312,835.7896728515625,169.66915893554688
70,3,0.8888856768608093,800.5272216796875,253.5,832.3043212890625,328.968505859375
70,2,0.8858962059020996,417.56414794921875,182.27291870117188,439.45623779296875,246.81387329101562
70,2,0.8784352540969849,648.9955444335938,125.49224853515625,672.6928100585938,179.034423828125
70,2,0.8732801675796509,1089.6466064453125,172.05996704101562,1125.8323974609375,220.51666259765625
70,2,0.858930230140686,569.5050048828125,385.8299560546875,623.5679931640625,446.1025390625
70,3,0.6365322470664978,642.0403442382812,78.63932800292969,657.2136840820312,115.84623718261719
70,0,0.539574921131134,692.2694091796875,425.7439880371094,704.4932861328125,439.7939758300781
71,2,0.9252822399139404,321.7215576171875,456.0382080078125,364.8302001953125,560.228271484375
71,2,0.9252557158470154,943.4105834960938,384.552001953125,1001.0486450195312,476.0009765625
71,2,0.9191896915435791,264.85296630859375,396.2021484375,311.15447998046875,494.5350341796875
71,2,0.9152644276618958,627.5924072265625,364.59210205078125,668.6661376953125,439.66046142578125
71,2,0.9141660332679749,573.249267578125,384.5009460449219,617.7132568359375,444.0975646972656
71,2,0.9140796065330505,826.240478515625,233.4425048828125,857.98779296875,296.1746826171875
71,3,0.8989890813827515,791.5152587890625,255.48193359375,826.052001953125,329.29541015625
71,2,0.8946217894554138,477.15277099609375,185.01559448242188,502.70794677734375,255.23431396484375
71,2,0.892707884311676,640.7034301757812,125.13642883300781,665.5202026367188,180.2058563232422
71,2,0.8908638954162598,405.76995849609375,182.334228515625,429.97418212890625,247.219482421875
71,2,0.8900008797645569,627.564697265625,246.46197509765625,654.025634765625,318.75982666015625
71,2,0.8885312080383301,805.6822509765625,123.3699951171875,829.024658203125,171.03887939453125
71,2,0.8815641403198242,48.763282775878906,289.1675720214844,79.49352264404297,375.4231262207031
71,2,0.8756019473075867,1094.638916015625,173.622314453125,1121.967041015625,222.26336669921875
71,2,0.8736134767532349,1009.89453125,325.24169921875,1076.001708984375,407.19415283203125
71,0,0.5809479355812073,692.9449462890625,425.0411071777344,705.2044677734375,439.4465026855469
71,3,0.3022654354572296,634.5643310546875,82.69221496582031,650.5692138671875,115.97080993652344
72,2,0.9184496998786926,568.6622314453125,383.947998046875,616.6053466796875,449.5689697265625
72,2,0.9156175851821899,1004.7828369140625,326.6834716796875,1066.8778076171875,410.79107666015625
72,2,0.9135259985923767,313.155517578125,456.725830078125,359.928955078125,561.4326171875
72,2,0.9132933616638184,817.2615966796875,235.864501953125,850.23681640625,295.5267333984375
72,2,0.9107299447059631,940.2872314453125,385.1511535644531,1003.8699951171875,475.0006408691406
72,2,0.9040514230728149,1095.96044921875,174.63809204101562,1118.319091796875,222.02838134765625
72,2,0.9040236473083496,633.7423095703125,363.6248779296875,669.4908447265625,443.6204833984375
72,2,0.9033153057098389,37.758216857910156,290.43951416015625,72.37989044189453,377.28936767578125
72,3,0.9020678997039795,783.43603515625,255.9581298828125,819.821044921875,329.6627197265625
72,2,0.8992539644241333,618.656494140625,246.42755126953125,644.780029296875,320.81597900390625
72,2,0.8973937630653381,797.9832763671875,124.0855712890625,822.4571533203125,170.38909912109375
72,2,0.8937115669250488,396.08349609375,182.98239135742188,420.28546142578125,247.52590942382812
72,2,0.8818045258522034,468.8555908203125,185.23281860351562,492.978515625,255.90353393554688
72,2,0.8772528171539307,633.294921875,125.57786560058594,657.5146484375,180.6945343017578
72,2,0.8703346848487854,270.9425048828125,394.69989013671875,302.3956298828125,471.8001708984375
72,2,0.829207181930542,256.29229736328125,443.002197265625,284.26251220703125,495.6478271484375
72,0,0.6568005681037903,692.52294921875,424.31353759765625,704.36962890625,438.32379150390625
72,3,0.6000192165374756,625.1649169921875,78.12858581542969,641.1600341796875,116.58634948730469
73,2,0.9239604473114014,247.2834930419922,394.97637939453125,293.87982177734375,492.28753662109375
73,2,0.91688072681427,1004.1905517578125,327.58392333984375,1059.5445556640625,411.78070068359375
73,2,0.9124405384063721,303.0885925292969,458.8433837890625,354.5726623535156,563.1539306640625
73,2,0.9105750322341919,559.081298828125,384.44732666015625,612.094482421875,455.29949951171875
73,2,0.9034764170646667,939.705810546875,384.9552001953125,1003.8057861328125,474.8018798828125
73,2,0.9023073315620422,26.913028717041016,291.41436767578125,63.3077278137207,378.02899169921875
73,2,0.9018028378486633,624.7824096679688,126.14715576171875,649.1826782226562,181.33111572265625
73,2,0.8958028554916382,791.8162231445312,125.06033325195312,815.2550659179688,172.67764282226562
73,2,0.8953188061714172,810.26611328125,237.435302734375,842.3494873046875,296.208984375
73,2,0.8930990695953369,608.9669799804688,246.94635009765625,635.8921508789062,322.96661376953125
73,3,0.8919326663017273,774.59619140625,257.2745361328125,812.10595703125,331.526611328125
73,2,0.889339804649353,637.1732788085938,362.27252197265625,669.5584106445312,443.96917724609375
73,2,0.8858981728553772,458.54510498046875,185.32943725585938,482.02691650390625,256.90985107421875
73,2,0.884332537651062,386.5450134277344,183.1409912109375,409.3753356933594,248.66876220703125
73,2,0.8766604661941528,1085.722412109375,175.22286987304688,1112.628173828125,222.5174560546875
73,0,0.6088823080062866,691.5941772460938,423.82366943359375,703.7778930664062,437.48065185546875
74,2,0.922997772693634,941.2625122070312,384.0584716796875,1001.8569946289062,475.2486572265625
74,2,0.9228515625,1079.372802734375,175.60487365722656,1110.232177734375,223.12416076660156
74,2,0.9221639037132263,1002.9195556640625,328.42095947265625,1054.0965576171875,411.85565185546875
74,2,0.9164538383483887,238.76051330566406,393.745849609375,285.468017578125,488.5765380859375
74,2,0.9127662181854248,293.1652526855469,458.9912414550781,350.7709655761719,562.678466796875
74,2,0.9108911752700806,628.8771362304688,361.2113037109375,667.8264770507812,444.22357177734375
74,2,0.9078165292739868,598.7890625,247.68255615234375,627.172607421875,326.22979736328125
74,2,0.9027935862541199,15.063735961914062,292.6986999511719,56.19220733642578,379.1500549316406
74,2,0.9021416902542114,801.5460815429688,239.8687744140625,833.7621459960938,296.930908203125
74,2,0.8966211080551147,558.38525390625,385.541015625,607.1881103515625,455.521728515625
74,2,0.894425630569458,376.15521240234375,183.336669921875,399.16082763671875,248.35693359375
74,2,0.8921371102333069,447.17962646484375,186.04647827148438,471.73834228515625,257.0933837890625
74,3,0.8908572793006897,768.0624389648438,257.45703125,804.3701782226562,331.7742919921875
74,2,0.8824180960655212,786.4956665039062,124.91456604003906,809.1776733398438,171.3880157470703
74,2,0.8799505233764648,616.9815673828125,126.21624755859375,640.76416015625,180.897705078125
74,2,0.5759048461914062,767.0938110351562,257.68182373046875,805.3413696289062,331.80145263671875
74,0,0.4265105724334717,690.014892578125,423.142578125,702.435302734375,436.5345458984375
74,3,0.37184515595436096,606.991455078125,80.81826782226562,625.0390625,116.81364440917969
75,2,0.9249308109283447,624.8773193359375,358.8031311035156,668.3792724609375,442.7230529785156
75,2,0.9246634840965271,229.51690673828125,393.921875,277.1097412109375,487.5172119140625
75,2,0.9226150512695312,284.36572265625,460.6807861328125,346.06787109375,565.236328125
75,2,0.9208025336265564,936.759033203125,381.9925537109375,996.906982421875,476.5125732421875
75,2,0.91808021068573,1001.60888671875,329.4916076660156,1049.0244140625,412.6142883300781
75,2,0.9119557738304138,555.3870849609375,385.87457275390625,605.7606201171875,454.90667724609375
75,2,0.9079992175102234,1072.29296875,174.6552734375,1107.4228515625,221.95245361328125
75,2,0.905574381351471,4.8037567138671875,293.95721435546875,46.27219772338867,380.76300048828125
75,2,0.9022901058197021,792.2120361328125,241.111328125,827.491455078125,299.0
75,2,0.8990799188613892,365.6349792480469,183.57656860351562,388.8471984863281,248.45236206054688
75,2,0.8973763585090637,608.1083984375,126.49581909179688,632.544677734375,181.28353881835938
75,2,0.892668604850769,588.8193359375,249.22930908203125,618.122314453125,325.83111572265625
75,2,0.8909444212913513,780.0665283203125,124.7791748046875,802.0579833984375,172.1783447265625
75,2,0.8897141218185425,437.30364990234375,185.1273193359375,462.09112548828125,257.21563720703125
75,3,0.8185302019119263,759.1419677734375,257.564453125,795.27392578125,332.763427734375
75,2,0.5668473839759827,758.6881103515625,257.4429931640625,795.9229736328125,332.7430419921875
75,0,0.4403303861618042,688.60986328125,422.3897705078125,700.4658203125,435.58551025390625
76,2,0.9253766536712646,277.17047119140625,461.79595947265625,339.5238037109375,566.7582397460938
76,2,0.9225484728813171,223.84066772460938,394.05029296875,268.7086181640625,486.6341552734375
76,2,0.9216824769973755,929.4922485351562,381.283447265625,989.7506713867188,476.78955078125
76,2,0.9172164797782898,0.056255340576171875,294.666748046875,37.30411148071289,381.2249755859375
76,2,0.9142392873764038,781.4954833984375,240.59844970703125,821.93701171875,300.12139892578125
76,2,0.9138864874839783,625.5972900390625,357.02642822265625,668.8187255859375,437.74700927734375
76,2,0.9129292368888855,553.58935546875,386.01220703125,602.5218505859375,456.1781005859375
76,2,0.9058467149734497,1066.468505859375,173.85488891601562,1105.394287109375,222.12820434570312
76,2,0.8974739909172058,579.4591674804688,251.29058837890625,609.9747924804688,327.45477294921875
76,2,0.8913763165473938,426.51129150390625,186.6708984375,451.58404541015625,258.01922607421875
76,2,0.8883723616600037,354.58282470703125,183.7740478515625,378.13946533203125,248.78573608398438
76,2,0.8803589940071106,600.9876708984375,126.35325622558594,623.9063720703125,180.75975036621094
76,2,0.8771733641624451,772.4842529296875,124.28424072265625,795.39013671875,172.20138549804688
76,2,0.8616088032722473,1001.3736572265625,328.3285827636719,1043.8582763671875,408.3546447753906
76,3,0.8443310260772705,754.1461791992188,257.661865234375,788.4255981445312,334.895263671875
76,2,0.7997748255729675,753.0291748046875,257.4779968261719,789.4178466796875,334.1604919433594
76,0,0.5073303580284119,687.4432373046875,421.36419677734375,699.1004638671875,436.06170654296875
77,2,0.9339553713798523,928.9161376953125,381.2266845703125,983.904296875,476.8199462890625
77,2,0.9256659746170044,546.021240234375,385.58026123046875,602.2222900390625,456.94287109375
77,2,0.9195948839187622,211.72052001953125,394.7452392578125,259.95269775390625,487.61126708984375
77,2,0.9139928221702576,989.4627685546875,328.458251953125,1039.6326904296875,413.42431640625
77,2,0.9110687375068665,272.623291015625,462.80987548828125,333.9180908203125,566.6475219726562
77,2,0.9088680744171143,775.341552734375,240.48797607421875,815.080322265625,301.12762451171875
77,2,0.9014447927474976,344.3379211425781,183.77178955078125,368.1537780761719,249.68682861328125
77,2,0.8996433019638062,567.9807739257812,252.93109130859375,600.2625122070312,327.68341064453125
77,2,0.8993591666221619,632.7605590820312,356.31732177734375,670.8165893554688,436.63275146484375
77,2,0.8956161737442017,0.050262451171875,295.9808044433594,26.662338256835938,381.9156799316406
77,2,0.8924028277397156,592.8023681640625,126.96795654296875,614.9935302734375,180.95932006835938
77,2,0.8877931833267212,415.34271240234375,186.9337158203125,440.78778076171875,259.06793212890625
77,2,0.8871058821678162,1068.1929931640625,173.8026123046875,1103.7679443359375,223.31658935546875
77,2,0.8847026228904724,764.9967651367188,124.33023071289062,788.7448120117188,172.10464477539062
77,2,0.798662006855011,747.057373046875,257.2635498046875,780.8720703125,332.9888916015625
77,3,0.6338198184967041,747.6339721679688,257.194580078125,779.5567016601562,333.0078125
77,2,0.36128440499305725,1269.4501953125,300.8731689453125,1280.0,383.782470703125
77,0,0.35652628540992737,685.109130859375,419.6668701171875,697.198486328125,435.333740234375
77,2,0.2977755665779114,577.9140014648438,89.40496826171875,591.3229370117188,117.27053833007812
78,2,0.9156503677368164,929.44287109375,381.2564697265625,974.918212890625,477.109130859375
78,2,0.9154130220413208,210.0059051513672,394.65380859375,253.1490936279297,489.2894287109375
78,2,0.9129858613014221,543.6427612304688,384.8902282714844,603.8130493164062,456.7937927246094
78,2,0.9128348231315613,766.6854248046875,240.69085693359375,809.6934814453125,302.712158203125
78,2,0.9119638204574585,985.6199951171875,328.3940124511719,1036.034423828125,417.3932189941406
78,2,0.9105523228645325,269.5733947753906,463.0762023925781,329.8063049316406,564.9453125
78,2,0.9033313989639282,333.6647644042969,183.94955444335938,358.1946716308594,249.91989135742188
78,2,0.9018352031707764,557.2520751953125,254.0504150390625,591.3223876953125,327.61181640625
78,2,0.90121990442276,634.8244018554688,354.858154296875,670.2670288085938,437.796142578125
78,2,0.8975189328193665,1074.146484375,173.51565551757812,1101.06640625,224.55477905273438
78,2,0.8933101296424866,405.4770812988281,186.83651733398438,431.0151062011719,259.1762390136719
78,2,0.8842968344688416,758.05712890625,124.52389526367188,782.363037109375,174.3846435546875
78,2,0.8728634715080261,585.6233520507812,127.14743041992188,606.7776489257812,181.0318603515625
78,3,0.8326442837715149,742.6817626953125,256.5459289550781,773.2352294921875,334.6599426269531
78,2,0.8252748250961304,1256.558349609375,306.70062255859375,1280.0,381.54412841796875
78,2,0.7583793997764587,0.0,280.5422668457031,16.146976470947266,385.2476501464844
78,2,0.7401187419891357,742.0995483398438,256.840087890625,773.7525024414062,333.3095703125
79,2,0.9167585968971252,985.260498046875,330.18170166015625,1033.5941162109375,421.43597412109375
79,2,0.9157723784446716,201.20333862304688,396.32318115234375,247.68447875976562,489.4288330078125
79,2,0.9154070615768433,268.8948974609375,463.86688232421875,323.081298828125,566.5928344726562
79,2,0.9139034152030945,629.0557861328125,353.5670166015625,670.700439453125,438.8782958984375
79,2,0.9105754494667053,762.4927978515625,240.66915893554688,803.8726806640625,303.8114929199219
79,2,0.904565155506134,929.1102905273438,381.56964111328125,971.7516479492188,476.48944091796875
79,2,0.8989238142967224,550.843994140625,254.11981201171875,582.530029296875,329.025146484375
79,2,0.8900052905082703,751.4388427734375,125.938232421875,774.8321533203125,176.0323486328125
79,2,0.8891901969909668,393.13165283203125,187.865966796875,420.52215576171875,260.0814208984375
79,2,0.8879538178443909,1243.8143310546875,309.56488037109375,1279.6719970703125,384.51605224609375
79,2,0.8869379758834839,323.0477294921875,184.12548828125,348.49853515625,249.62161254882812
79,2,0.8679458498954773,566.677978515625,384.1753845214844,604.937744140625,435.8691711425781
79,2,0.8666107058525085,1065.595947265625,173.493408203125,1098.229248046875,226.23141479492188
79,3,0.8564028143882751,738.336669921875,256.53076171875,764.5582275390625,333.4212646484375
79,2,0.7939258813858032,578.31494140625,127.50440979003906,597.675537109375,178.09071350097656
79,2,0.7281613945960999,737.0394897460938,256.57745361328125,764.9735717773438,333.08038330078125
79,2,0.6495490670204163,571.445556640625,386.23284912109375,604.930908203125,454.2015380859375
79,2,0.4505695402622223,561.091552734375,92.9036636352539,575.438232421875,118.88241577148438
80,2,0.9190495014190674,193.537841796875,393.81427001953125,239.243896484375,491.23577880859375
80,2,0.9162132143974304,631.409423828125,352.77520751953125,671.142333984375,429.54669189453125
80,2,0.9161644577980042,270.5479736328125,463.3156433105469,318.5980224609375,567.359619140625
80,2,0.9145796895027161,765.6959228515625,242.90737915039062,798.2408447265625,305.3151550292969
80,2,0.9132936596870422,924.1158447265625,379.69482421875,966.6600341796875,474.9541015625
80,2,0.9097140431404114,312.8557434082031,183.9354248046875,339.5876770019531,250.51751708984375
80,2,0.9043494462966919,1233.5908203125,308.7564697265625,1267.808837890625,386.059326171875
80,2,0.8933778405189514,744.6036376953125,126.72903442382812,767.7701416015625,175.10330200195312
80,2,0.8901928663253784,988.5548095703125,332.46337890625,1029.2994384765625,421.15277099609375
80,2,0.8882887363433838,543.8873901367188,254.3751220703125,573.6915893554688,331.77581787109375
80,2,0.8871933817863464,381.330810546875,188.87985229492188,410.1427001953125,260.8138122558594
80,2,0.8712473511695862,569.1954345703125,384.36688232421875,606.5111083984375,454.40625
80,2,0.8710886240005493,569.6962280273438,127.98098754882812,588.8180541992188,182.39486694335938
80,3,0.8650044202804565,733.57421875,256.3581237792969,757.074462890625,332.9548645019531
80,2,0.8493925929069519,1068.842529296875,173.82711791992188,1096.032958984375,224.91415405273438
80,2,0.31203192472457886,732.0509643554688,256.673095703125,757.2803344726562,333.14434814453125
81,2,0.9220563769340515,183.54808044433594,393.06610107421875,231.05189514160156,489.7587890625
81,2,0.9208052754402161,263.8810729980469,461.48297119140625,312.8872985839844,569.5758666992188
81,2,0.9179155230522156,920.2939453125,378.3690185546875,962.96142578125,475.360107421875
81,2,0.907431960105896,1223.531494140625,311.3365173339844,1256.501220703125,386.6353454589844
81,2,0.9051250219345093,302.328369140625,184.07293701171875,329.4613037109375,251.1402587890625
81,2,0.9048401117324829,988.185302734375,334.69403076171875,1026.125244140625,420.80853271484375
81,2,0.9038341641426086,537.4390869140625,254.62606811523438,564.5845947265625,334.2940979003906
81,2,0.9037385582923889,756.094482421875,244.74652099609375,792.177978515625,304.93896484375
81,2,0.9002025127410889,739.91943359375,127.93890380859375,759.18896484375,174.85260009765625
81,2,0.8979614973068237,1062.296142578125,174.02073669433594,1092.078857421875,224.5666961669922
81,2,0.8957740664482117,371.0848388671875,188.6302490234375,399.406982421875,261.530029296875
81,2,0.8900229930877686,636.5886840820312,352.77667236328125,678.2289428710938,427.83282470703125
81,2,0.8806814551353455,574.6798095703125,385.0443420410156,607.3282470703125,456.7801208496094
81,3,0.8742684721946716,726.789306640625,256.9568786621094,748.685546875,333.5646667480469
